Acc x axis,Acc y axis,Acc z axis,Gyr x axis,Gyr y axis,Gyr z axis,Label
-9.062217712,1.25353992,3.869792461,0.037261683,0.04703524,-0.033138465,4
-9.023932457,1.179362416,3.817150354,0.037261683,0.04703524,-0.033138465,4
-9.023932457,1.179362416,3.817150354,-0.000610847,0.012827792,-0.001374406,4
-9.098110199,1.143470168,3.788436413,-0.007941014,0.010384403,0.003512372,4
-9.098110199,1.143470168,3.788436413,-0.007941014,0.010384403,0.003512372,4
-9.098110199,1.143470168,3.788436413,-0.007941014,0.010384403,0.003512372,4
-9.098110199,1.143470168,3.788436413,-0.007941014,0.010384403,0.003512372,4
-9.098110199,1.143470168,3.788436413,0.000610847,0.001832542,-0.001374406,4
-9.062217712,1.174576759,3.809971809,-0.014049487,-0.027488127,0.004734066,4
-9.062217712,1.174576759,3.809971809,-0.014049487,-0.027488127,0.004734066,4
-9.040681839,1.15782702,3.831507206,-0.005497625,-0.010384403,-0.00503949,4
-9.040681839,1.15782702,3.831507206,-0.005497625,-0.020157959,-0.006261184,4
-9.040681839,1.15782702,3.831507206,-0.005497625,-0.020157959,-0.006261184,4
-9.040681839,1.15782702,3.831507206,0.005497625,-0.007941014,0.003512372,4
-9.040681839,1.15782702,3.831507206,0.015271181,0.009162709,-0.002596101,4
-9.040681839,1.15782702,3.831507206,0.015271181,0.009162709,-0.002596101,4
-9.040681839,1.15782702,3.831507206,0.020157959,0.012827792,0.013285927,4
-9.064610481,1.153041363,3.848257065,0.017714571,0.011606098,0.002290677,4
-9.064610481,1.153041363,3.848257065,-0.009162709,-0.004275931,0.008399149,4
-9.064610481,1.153041363,3.848257065,-0.009162709,-0.004275931,0.008399149,4
-9.064610481,1.153041363,3.848257065,-0.012827792,-0.000610847,-0.003817795,4
-9.064610481,1.153041363,3.848257065,-0.001832542,0.000610847,0.002290677,4
-9.098110199,1.136291623,3.84107852,0.003054236,-0.005497625,0.007177455,4
-9.098110199,1.136291623,3.84107852,0.00671932,0.004275931,0.002290677,4
-9.064610481,1.15782702,3.800400496,-0.014049487,0.004275931,0.005955761,4
-9.064610481,1.15782702,3.800400496,-0.026266431,-0.004275931,0.012064233,4
-9.074181557,1.121934772,3.903291941,-0.015271181,-0.005497625,0.010842538,4
-9.074181557,1.121934772,3.903291941,-0.003054236,-0.009162709,0.008399149,4
-9.074181557,1.121934772,3.903291941,-0.003054236,-0.009162709,0.008399149,4
-9.074181557,1.121934772,3.903291941,-0.003054236,-0.009162709,0.008399149,4
-9.074181557,1.121934772,3.903291941,-0.014049487,-0.026266431,0.013285927,4
-9.074181557,1.121934772,3.903291941,0.005497625,0.009162709,-0.000152712,4
-9.074181557,1.121934772,3.903291941,0.005497625,0.009162709,-0.000152712,4
-9.009575844,1.203290701,3.850649834,-0.000610847,-0.012827792,-0.002596101,4
-9.009575844,1.203290701,3.850649834,-0.009162709,0.009162709,-0.00503949,4
-9.009575844,1.203290701,3.850649834,-0.009162709,0.009162709,-0.00503949,4
-9.050253868,1.150648594,3.814757586,0.007941014,-0.011606098,0.005955761,4
-9.050253868,1.150648594,3.814757586,-0.022601349,0.003054236,0.007177455,4
-9.086145401,1.212862015,3.855435371,0.003054236,0.005497625,0.002290677,4
-9.086145401,1.212862015,3.855435371,0.003054236,0.005497625,0.002290677,4
-9.045467377,1.186540961,3.857828379,-0.000610847,0.021379653,-0.001374406,4
-9.045467377,1.186540961,3.857828379,-0.000610847,0.021379653,-0.001374406,4
-9.045467377,1.186540961,3.857828379,-0.003054236,0.007941014,0.005955761,4
-9.045467377,1.186540961,3.857828379,-0.001832542,0.015271181,0.003512372,4
-9.045467377,1.186540961,3.857828379,-0.001832542,0.015271181,0.003512372,4
-9.028717995,1.20568347,3.874577999,-0.001832542,0.015271181,0.003512372,4
-9.028717995,1.20568347,3.874577999,-0.014049487,-0.004275931,0.002290677,4
-9.028717995,1.20568347,3.874577999,-0.014049487,-0.004275931,0.002290677,4
-9.028717995,1.20568347,3.874577999,-0.004275931,-0.003054236,0.010842538,4
-9.055039406,1.153041363,3.833899975,-0.001832542,0.004275931,0.007177455,4
-9.055039406,1.153041363,3.833899975,-0.011606098,-0.003054236,-0.001374406,4
-9.055039406,1.153041363,3.833899975,-0.021379653,-0.003054236,0.002290677,4
-9.055039406,1.153041363,3.833899975,-0.021379653,-0.003054236,0.002290677,4
-9.055039406,1.153041363,3.833899975,0.001832542,-0.009162709,0.005955761,4
-9.078967094,1.169791222,3.824328899,-0.003054236,-0.005497625,0.003512372,4
-9.078967094,1.169791222,3.824328899,0.007941014,0.001832542,-0.000152712,4
-9.03828907,1.15782702,3.860221148,0.022601349,0.00671932,-0.00503949,4
-9.03828907,1.15782702,3.860221148,0.017714571,0.003054236,-0.003817795,4
-9.03828907,1.15782702,3.860221148,0.017714571,0.003054236,-0.003817795,4
-9.03828907,1.15782702,3.860221148,-0.003054236,-0.003054236,0.007177455,4
-9.03828907,1.15782702,3.860221148,0.017714571,0.014049487,-0.000152712,4
-9.019146919,1.181755304,3.833899975,0.000610847,0.004275931,0.005955761,4
-9.019146919,1.181755304,3.833899975,0.000610847,0.004275931,0.005955761,4
-9.047860146,1.153041363,3.881756544,-0.018936265,-0.010384403,0.013285927,4
-9.047860146,1.153041363,3.881756544,0.001832542,-0.000610847,-0.003817795,4
-9.047860146,1.153041363,3.881756544,0.001832542,-0.000610847,-0.003817795,4
-9.047860146,1.153041363,3.881756544,-0.007941014,-0.001832542,0.008399149,4
-9.047860146,1.153041363,3.881756544,-0.016492875,0.000610847,-0.000152712,4
-9.059824944,1.169791222,3.857828379,-0.000610847,-0.00671932,0.001068983,4
-9.059824944,1.169791222,3.857828379,0.005497625,0.000610847,0.001068983,4
-9.043074608,1.210469127,3.855435371,0.005497625,0.000610847,0.001068983,4
-9.043074608,1.210469127,3.855435371,-0.004275931,0.000610847,-0.000152712,4
-9.028717995,1.191326618,3.876971006,-0.000610847,-0.001832542,-0.003817795,4
-9.028717995,1.191326618,3.876971006,-0.000610847,-0.001832542,-0.003817795,4
-9.028717995,1.191326618,3.876971006,-0.004275931,-0.001832542,-0.002596101,4
-9.028717995,1.191326618,3.876971006,-0.004275931,-0.001832542,-0.002596101,4
-9.028717995,1.191326618,3.876971006,-0.032374904,-0.007941014,0.008399149,4
-8.997611046,1.181755304,3.888935089,-0.011606098,-0.004275931,0.025502874,4
-8.997611046,1.181755304,3.888935089,-0.011606098,-0.004275931,0.025502874,4
-8.997611046,1.181755304,3.888935089,-0.011606098,-0.004275931,0.025502874,4
-8.997611046,1.181755304,3.888935089,-0.000610847,0.005497625,0.009620844,4
-8.997611046,1.181755304,3.888935089,-0.000610847,0.005497625,0.009620844,4
-9.014361382,1.232004523,3.867399693,-0.014049487,0.007941014,0.013285927,4
-9.014361382,1.232004523,3.867399693,0.000610847,0.003054236,0.009620844,4
-9.071788788,1.232004523,3.90568471,0.000610847,-0.001832542,0.014507622,4
-9.071788788,1.232004523,3.90568471,0.000610847,-0.001832542,0.014507622,4
-9.035896301,1.267896891,3.869792461,-0.007941014,-0.001832542,0.007177455,4
-9.035896301,1.267896891,3.869792461,0.00671932,0.005497625,-0.001374406,4
-9.035896301,1.267896891,3.869792461,0.00671932,0.005497625,-0.001374406,4
-9.035896301,1.267896891,3.869792461,0.016492875,0.021379653,-0.024586603,4
-9.035896301,1.267896891,3.869792461,0.010384403,0.016492875,-0.007482879,4
-9.045467377,1.208076358,3.845864296,0.009162709,0.000610847,0.001068983,4
-9.045467377,1.208076358,3.845864296,0.010384403,0.000610847,-0.000152712,4
-9.071788788,1.208076358,3.848257065,-0.003054236,0.000610847,0.004734066,4
-9.071788788,1.208076358,3.848257065,-0.003054236,0.000610847,0.004734066,4
-9.071788788,1.208076358,3.848257065,-0.003054236,0.000610847,0.004734066,4
-9.071788788,1.208076358,3.848257065,-0.003054236,0.014049487,-0.019699825,4
-9.299106598,0.016450657,3.410370588,-0.057419643,-0.054059982,-0.026571855,4
-9.495318413,-0.074476607,3.419941664,-0.029320668,-0.024739314,0.008857286,4
-9.268000603,0.093020983,3.391227961,-0.023212196,0.002137966,0.033291176,4
-9.296713829,0.033200413,3.350549936,-0.036650836,-0.019852536,0.017409148,4
-9.375677109,-0.002691926,3.472583771,-0.008551862,-0.003970507,0.043064732,4
-9.461818695,0.093020983,2.668595552,-0.025655584,-0.011300675,0.011300675,4
-9.296713829,0.018843478,3.506083488,-0.01343864,-0.024739314,-0.007024744,4
-9.363713264,0.023629123,3.400799274,0.003665084,-0.01007898,0.033291176,4
-9.342177391,0.030807592,3.474976778,0.032985751,0.077883027,0.057725064,4
-9.284749985,0.093020983,3.31465745,0.025655584,0.021685077,0.063833542,4
-9.24407196,0.148055896,3.508476257,0.019547112,0.033902023,0.051616594,4
-9.122037888,0.198305175,3.541975737,0.028098974,0.06566608,0.041843038,4
-9.21535778,0.368195593,3.539582968,0.052532863,0.110868774,0.029626092,4
-9.32303524,0.243768811,3.240479946,-0.004886778,0.105981998,-0.00335966,4
-9.37328434,0.035593238,3.147160053,-0.032985751,0.075439639,0.014965758,4
-9.22492981,-0.091226362,3.113660574,-0.02443389,0.038788799,0.049173206,4
-9.394820213,0.016450657,3.340978622,0.01099525,0.046118967,0.083380654,4
-9.315856934,0.155234367,3.446262836,0.0219905,0.075439639,0.084602349,4
-9.425926208,0.028414769,3.147160053,0.004886778,-0.001527118,0.054059982,4
-9.674779892,0.236590341,3.372085333,0.068414897,0.098651834,0.013744064,4
-9.122037888,0.435194612,3.178266764,0.037872531,0.153628081,0.019852536,4
-9.09571743,0.265304208,3.049054146,-0.020768806,-0.030847786,-0.002137966,4
-9.727422714,0.238983154,3.252444267,0.007330167,0.047340661,0.005192202,4
-9.370891571,0.430408984,3.022733212,-0.040315919,-0.000305424,-0.009468133,4
-9.445069313,0.188733891,3.03948307,-0.036650836,-0.007635591,0.007635591,4
-9.337391853,0.262911379,3.120838881,-0.019547112,-0.052838288,0.007635591,4
-9.368498802,0.186341062,3.302693367,-0.002443389,-0.022295926,-0.00335966,4
-9.234500885,0.227019042,3.331407309,0.02443389,0.002137966,0.008857286,4
-9.378069878,0.191126704,3.290729284,0.019547112,-0.03451287,0.002748813,4
-9.488140106,0.308375031,3.139981508,0.032985751,-0.02107423,0.006413896,4
-9.519247055,0.346660167,3.051447153,0.0219905,0.00335966,0.006413896,4
-9.526425362,0.284446806,2.950948477,-0.017103724,-0.019852536,-0.020463383,4
-9.449854851,0.363409936,2.97726965,-0.023212196,0.004581355,-0.007024744,4
-9.354142189,0.298803717,3.077768087,-0.01343864,0.014354911,0.03451287,4
-9.253643036,0.322731942,3.195016384,0.004886778,-0.007635591,0.011300675,4
-9.399605751,0.193519533,3.31465745,-0.007330167,-0.02107423,-0.010689827,4
-9.32303524,0.22941187,3.340978622,0.01343864,0.00335966,-0.000916271,4
-9.311071396,0.243768811,3.285943747,0.006108473,-0.029626092,-0.007024744,4
-9.27278614,0.200698003,3.319443226,0.002443389,-0.0503949,-0.043675579,4
-9.40199852,0.112163559,3.266801119,-0.008551862,-0.05650337,-0.031458635,4
-9.366106033,0.22941187,3.123231649,-0.015882028,-0.016187452,-0.008246438,4
-9.327820778,0.38973099,3.013161898,-0.035429142,-0.029626092,0.002748813,4
-9.524032593,0.150448725,3.151945591,-0.050089475,0.004581355,0.003970507,4
-9.437891006,0.2222334,3.31465745,-0.035429142,0.046118967,0.027182704,4
-9.21535778,0.346660167,3.252444267,-0.036650836,0.002137966,0.005192202,4
-9.413962364,0.171984121,3.226123095,-0.007330167,0.008246438,-0.007024744,4
-9.375677109,0.284446806,3.317050457,0.006108473,0.027793551,0.007635591,4
-9.260822296,0.282053977,3.242872953,-0.001221695,-0.027182704,0.005192202,4
-9.435498238,0.203090817,3.278765202,0.015882028,-0.016187452,-0.026571855,4
-9.394820213,0.253340095,3.338585854,0.014660334,0.011911522,0.003970507,4
-9.296713829,0.205483645,3.19980216,-0.004886778,-0.016187452,-0.014354911,4
-9.301499367,0.255732924,3.228515863,-0.001221695,-0.024739314,-0.005803049,4
-9.421140671,0.219840586,3.262015581,0.019547112,-0.007635591,-0.004581355,4
-9.425926208,0.291625261,3.245265722,0.009773556,0.00335966,-0.005803049,4
-9.24407196,0.291625261,3.223730326,0.003665084,-0.008857286,-0.009468133,4
-9.339784622,0.241375983,3.252444267,-0.001221695,0.022906773,-0.016798299,4
-9.337391853,0.238983154,3.149552822,-0.012216945,0.048562355,-0.008246438,4
-9.337391853,0.193519533,3.16869545,-0.0219905,0.00335966,-0.009468133,4
-9.442676544,0.18155542,3.16869545,0.001221695,-0.029626092,-0.00335966,4
-9.42353344,0.219840586,3.226123095,-0.007330167,0.032680329,-0.004581355,4
-9.332606316,0.27726832,3.15433836,-0.019547112,0.009468133,0.000305424,4
-9.37328434,0.241375983,3.211766243,-0.006108473,-0.016187452,-0.004581355,4
-9.445069313,0.241375983,3.262015581,0.004886778,-0.000305424,0.003970507,4
-9.358927727,0.191126704,3.266801119,0,0.063222691,0.008857286,4
-9.399605751,0.250947267,3.149552822,0.007330167,0.043675579,-0.004581355,4
-9.385248184,0.217447758,3.19980216,0.009773556,0.026571855,0.002748813,4
-9.435498238,0.157627195,3.235694408,0.036650836,-0.002748813,0.02107423,4
-9.409176826,0.210269287,3.192623615,0.029320668,-0.008857286,0.016187452,4
-9.440283775,0.248554453,3.096910715,-0.009773556,-0.035734564,-0.010689827,4
-9.299106598,0.22941187,3.128017426,0.015882028,-0.017409148,-0.002137966,4
-9.34457016,0.296410918,3.197409153,0.008551862,-0.044286426,0.012522369,4
-9.35174942,0.193519533,3.269193888,-0.012216945,-0.080937259,-0.007024744,4
-9.440283775,0.279661149,3.305086374,-0.001221695,-0.030847786,-0.009468133,4
-9.193822861,0.258125752,3.211766243,-0.015882028,-0.024739314,-0.018019995,4
-9.392427444,0.191126704,3.23330164,-0.002443389,-0.047951508,-0.020463383,4
-9.358927727,0.207876474,3.245265722,-0.01099525,-0.02107423,-0.004581355,4
-9.330213547,0.207876474,3.305086374,-0.006108473,-0.003970507,-0.004581355,4
-9.368498802,0.193519533,3.221337557,-0.01343864,-0.033291176,-0.014354911,4
-9.363713264,0.198305175,3.348157167,0,-0.043064732,-0.008246438,4
-9.179466248,0.224626228,3.285943747,0.004886778,-0.016187452,0.006413896,4
-9.337391853,0.253340095,3.372085333,0.008551862,0.002137966,0.000305424,4
-9.454640388,0.320339143,3.324228764,0.009773556,-0.002748813,0.007635591,4
-9.308678627,0.329910427,3.31465745,0.01343864,-0.000305424,-0.018019995,4
-9.313464165,0.198305175,3.34576416,0.023212196,0.029015245,-0.013133216,4
-9.24407196,0.308375031,3.302693367,0.012216945,0.027793551,-0.00335966,4
-9.4307127,0.006879365,3.355335474,0.0219905,0.048562355,-0.011911522,4
-9.311071396,0.081056871,3.372085333,0.018325418,0.064444385,0.035734564,4
-9.229715347,0.258125752,3.192623615,0.01343864,0.037567105,0.028404398,4
-9.478569031,0.195912361,3.087339401,0.003665084,-0.05650337,0.019852536,4
-9.40199852,0.291625261,3.331407309,0.007330167,-0.047951508,-0.007024744,4
-9.380462646,0.224626228,3.338585854,-0.007330167,0.015576605,-0.018019995,4
-9.299106598,0.219840586,3.183052301,-0.037872531,-0.017409148,-0.00335966,4
-9.375677109,0.227019042,3.21894455,-0.030542362,-0.027182704,0.006413896,4
-9.22492981,0.262911379,3.211766243,-0.039094225,-0.012522369,0.000305424,4
-9.354142189,0.246161625,3.206980467,-0.0219905,0.038788799,0.017409148,4
-9.411569595,0.195912361,3.209373474,-0.031764057,0.033902023,0.035734564,4
-9.459425926,0.305982202,3.340978622,0.012216945,0.043675579,0.069942012,4
-9.291928291,0.291625261,3.324228764,0.020768806,0.027793551,0.03451287,4
-9.358927727,0.327517599,3.45583415,0.01343864,0.018019995,0.013744064,4
-9.37328434,0.22941187,3.458226919,-0.009773556,-0.025961008,0.02351762,4
-9.270393372,0.191126704,3.340978622,0.018325418,0.009468133,0.058946762,4
-9.315856934,0.349052995,3.173480988,0.069636591,0.063222691,0.025961008,4
-9.301499367,0.506979287,2.996412039,0.039094225,0.043675579,0.01007898,4
-9.471389771,0.396909446,3.03948307,-0.025655584,0.020463383,-0.008246438,4
-9.385248184,0.32512477,3.163909674,-0.045202699,-0.025961008,-0.019241689,4
-9.413962364,0.298803717,3.309871912,-0.045202699,-0.025961008,-0.008246438,4
-9.346963882,0.315553486,3.235694408,-0.052532863,-0.028404398,-0.00335966,4
-9.404391289,0.248554453,3.151945591,-0.063528113,-0.068720318,0.000305424,4
-9.275178909,0.329910427,3.211766243,-0.057419643,-0.051616594,-0.037567105,4
-9.437891006,0.198305175,3.262015581,-0.012216945,-0.02107423,0.030847786,4
-9.370891571,0.29401809,3.262015581,0.007330167,0.004581355,0.036956258,4
-9.320642471,0.34187454,3.326621771,0.004886778,-0.02107423,0.016187452,4
-9.382855415,0.262911379,3.29551506,0.037872531,-0.01007898,0.003970507,4
-9.37328434,0.387338161,3.362514019,0.063528113,0.004581355,0.005192202,4
-9.358927727,0.418444872,3.326621771,0.02687728,-0.005192202,0.002748813,4
-9.306285858,0.361017108,3.235694408,-0.023212196,0.021685077,-0.037567105,4
-9.358927727,0.363409936,3.273979664,-0.045202699,-0.013744064,-0.044897273,4
-9.32303524,0.215054929,3.259622574,-0.020768806,-0.040621344,-0.048562355,4
-9.387641907,0.148055896,3.343371391,0.01099525,-0.008857286,-0.038788799,4
-9.318249702,0.193519533,3.290729284,0.01343864,0.019241689,-0.009468133,4
-9.361320496,0.116949208,3.202194929,-0.025655584,-0.013744064,-0.008246438,4
-9.411569595,0.37298122,3.269193888,-0.001221695,0.033902023,0.019852536,4
-9.303893089,0.329910427,3.362514019,-0.014660334,0.013133216,0.018630842,4
-9.37328434,0.384945333,3.400799274,-0.004886778,0.033902023,0.007635591,4
-9.268000603,0.262911379,3.364906788,-0.002443389,0.007024744,0.035734564,4
-9.287142754,0.267697036,3.209373474,0.009773556,0.021685077,0.032069482,4
-9.416355133,0.365802765,3.319443226,0.007330167,0.010689827,0.012522369,4
-9.361320496,0.301196545,3.29551506,-0.008551862,0.018019995,-0.000916271,4
-9.378069878,0.231804699,3.324228764,-0.01343864,-0.005192202,-0.013133216,4
-9.361320496,0.320339143,3.247658491,-0.012216945,-0.012522369,-0.002137966,4
-9.315856934,0.301196545,3.223730326,-0.009773556,-0.019852536,0.002748813,4
-9.301499367,0.317946315,3.221337557,-0.01343864,-0.014965758,-0.013133216,4
-9.370891571,0.279661149,3.211766243,-0.025655584,0.020463383,-0.027793551,4
-9.416355133,0.353838652,3.19980216,0.015882028,0.074217945,-0.007024744,4
-9.394820213,0.317946315,3.080160856,0.001221695,0.08154811,0.012522369,4
-9.22492981,0.203090817,3.216551781,0.018325418,0.044897273,0.033291176,4
-9.334999084,0.169591308,3.36012125,0.008551862,0.059557609,0.06139015,4
-9.287142754,0.349052995,3.415156126,0.001221695,0.074217945,0.060168456,4
-9.378069878,0.428016156,3.209373474,-0.034207448,-0.006413896,-0.004581355,4
-9.45224762,0.298803717,3.180659533,-0.002443389,-0.013744064,-0.027793551,4
-9.519247055,0.274875492,3.113660574,0.007330167,-0.017409148,-0.004581355,4
-9.29432106,0.439980268,3.070589542,0.002443389,-0.036956258,0.013744064,4
-9.40199852,0.38973099,3.037090063,0.020768806,-0.02107423,0.006413896,4
-9.404391289,0.317946315,3.197409153,0.047646087,-0.012522369,-0.00335966,4
-9.279964447,0.301196545,3.125624657,0.01343864,-0.032069482,0.005192202,4
-9.399605751,0.339481711,3.25005126,0,-0.011300675,0.011300675,4
-9.368498802,0.387338161,3.16869545,0.018325418,-0.01007898,0.005192202,4
-9.435498238,0.37298122,3.125624657,0.014660334,-0.038177952,0.002748813,4
-9.619745255,0.353838652,3.376870871,0.030542362,0.004581355,0.038177952,4
-9.421140671,0.442373097,3.19980216,0.065971501,0.102316916,0.05650337,4
-8.992825508,0.475872606,3.195016384,-0.007330167,0.002137966,0.005192202,4
-9.349356651,0.310767829,3.226123095,-0.002443389,-0.072385401,-0.005803049,4
-9.476176262,0.416052043,3.204587698,-0.004886778,-0.013744064,0.02107423,4
-9.258428574,0.428016156,3.175873756,-0.029320668,-0.02351762,-0.002137966,4
-9.425926208,0.382552534,3.173480988,-0.0219905,-0.03451287,-0.008246438,4
-9.464211464,0.387338161,3.343371391,-0.017103724,-0.029626092,-0.000916271,4
-9.29432106,0.418444872,3.206980467,-0.017103724,-0.005192202,-0.007024744,4
-9.29432106,0.334696054,3.223730326,-0.008551862,0.009468133,-0.018019995,4
-9.253643036,0.420837671,3.245265722,-0.020768806,-0.012522369,-0.025350161,4
-9.337391853,0.37298122,3.242872953,-0.042759307,-0.013744064,-0.062000997,4
-9.457033157,0.248554453,3.300300598,0.001221695,0.037567105,-0.018019995,4
-9.296713829,0.356231481,3.183052301,0.007330167,0.009468133,0.002748813,4
-9.413962364,0.418444872,3.15433836,-0.019547112,-0.019852536,0.000305424,4
-9.42353344,0.303589374,3.175873756,-0.014660334,-0.013744064,0.005192202,4
-9.433105469,0.423230499,3.36012125,0.014660334,0.018019995,0.011300675,4
-9.303893089,0.370588422,3.247658491,0.014660334,0.018019995,0.013744064,4
-9.24407196,0.329910427,3.293122053,0.006108473,-0.007635591,0.022295926,4
-9.306285858,0.497408003,3.063411236,-0.019547112,-0.04550812,0.001527118,4
-9.284749985,0.265304208,3.391227961,-0.006108473,-0.033291176,-0.020463383,4
-9.342177391,0.246161625,3.338585854,-0.01099525,-0.007635591,-0.009468133,4
-9.256035805,0.27726832,3.266801119,0.014660334,0.026571855,0.001527118,4
-9.308678627,0.392123818,3.178266764,-0.007330167,0.004581355,-0.004581355,4
-9.411569595,0.408873558,3.206980467,-0.014660334,-0.003970507,-0.009468133,4
-9.378069878,0.279661149,3.19980216,-0.001221695,0.041232191,-0.000916271,4
-9.35174942,0.303589374,3.192623615,-0.02687728,0.027793551,0.007635591,4
-9.366106033,0.43758744,3.163909674,0,0.043675579,0.002748813,4
-9.421140671,0.380159706,3.139981508,-0.023212196,0.035123717,-0.032680329,4
-9.425926208,0.322731942,3.23330164,-0.001221695,0.047340661,-0.022906773,4
-9.500103951,0.334696054,3.192623615,0.006108473,-0.003970507,0.02107423,4
-9.24407196,0.361017108,3.187838078,0.034207448,0.008246438,0.033291176,4
-9.349356651,0.32512477,3.324228764,-0.017103724,-0.036956258,0.000305424,4
-9.512067795,0.43758744,3.238087177,-0.025655584,-0.154238939,-0.030236939,4
-9.346963882,0.38973099,3.254837036,-0.030542362,-0.278851777,-0.037567105,4
-9.454640388,0.210269287,3.48933363,-0.048867781,-0.215323657,-0.030236939,4
-9.356534958,0.43758744,3.510869026,0.008551862,-0.065055236,-0.000916271,4
-9.251250267,0.346660167,3.288336515,-0.018325418,-0.139578596,-0.002137966,4
-9.296713829,0.291625261,3.491726398,0.037872531,-0.076050483,0.005192202,4
-9.148359299,0.396909446,3.539582968,0.020768806,-0.076050483,0.000305424,4
-9.265607834,0.337088883,3.55154705,0.01343864,-0.003970507,-0.038788799,4
-9.239286423,0.217447758,3.527618885,-0.003665084,-0.033291176,0.001527118,4
-9.263215065,0.248554453,3.709473372,0.0219905,-0.032069482,-0.022906773,4
-9.277571678,0.282053977,3.601796389,-0.015882028,0.007024744,0.017409148,4
-9.169894218,0.289232433,3.498904943,-0.025655584,0.007024744,0.001527118,4
-9.270393372,0.274875492,3.525225878,-0.029320668,-0.030847786,0.012522369,4
-9.268000603,0.296410918,3.482155085,-0.025655584,-0.079715565,0.054059982,4
-9.260822296,0.444765896,3.654438496,-0.042759307,-0.01007898,0.03939965,4
-9.189037323,0.358624279,3.506083488,-0.032985751,0.002137966,-0.005803049,4
-9.157930374,0.320339143,3.575475216,-0.007330167,0.009468133,-0.002137966,4
-9.172286987,0.301196545,3.640081406,0.007330167,0.042453885,-0.010689827,4
-9.260822296,0.205483645,3.599403381,0.017103724,0.086434886,-0.008246438,4
-9.203393936,0.274875492,3.534797192,0.012216945,0.025350161,0.011300675,4
-9.289535522,0.238983154,3.498904943,0.023212196,-0.006413896,0.02107423,4
-9.201001167,0.420837671,3.553939819,0.018325418,0.018019995,0.027182704,4
-9.160323143,0.406480759,3.494119167,-0.019547112,0.000916271,-0.019241689,4
-9.131608963,0.327517599,3.479762316,-0.028098974,-0.057725064,-0.053449135,4
-9.540781975,0.365802765,3.467798233,-0.007330167,-0.038177952,-0.049784053,4
-9.289535522,0.279661149,3.620938778,-0.039094225,-0.079715565,-0.030236939,4
-9.162715912,0.310767829,3.587439299,-0.015882028,-0.01007898,-0.042453885,4
-9.155537605,0.274875492,3.644867182,0.014660334,0.031458635,-0.013133216,4
-9.210572243,0.250947267,3.594617844,0.018325418,-0.000305424,0.007635591,4
-9.287142754,0.289232433,3.599403381,0.050089475,0.022906773,0.006413896,4
-9.153144836,0.265304208,3.527618885,0.023212196,0.040010497,-0.009468133,4
-9.19621563,0.215054929,3.451048374,-0.006108473,0.008246438,-0.024128467,4
-9.40199852,0.248554453,3.527618885,0,0.010689827,-0.007024744,4
-9.404391289,0.289232433,3.515654564,-0.003665084,0.037567105,0.032069482,4
-9.193822861,0.339481711,3.465405464,-0.008551862,0.020463383,0.038177952,4
-9.29432106,0.461515665,3.539582968,0,0.037567105,0.03451287,4
-9.339784622,0.552442908,3.434298754,0.035429142,0.06566608,0.005192202,4
-9.320642471,0.179162592,3.479762316,-0.006108473,0.035123717,-0.007024744,4
-9.241679192,0.116949208,3.549154282,-0.047646087,-0.033291176,0.017409148,4
-9.112466812,0.090628155,3.675973892,-0.008551862,-0.002748813,0.055281676,4
-9.026325226,0.291625261,3.448655605,-0.001221695,-0.027182704,0.05650337,4
-9.363713264,0.461515665,3.48933363,-0.002443389,-0.087045737,0.068720318,4
-9.32303524,0.499800831,3.379263878,0.050089475,-0.051616594,0.025961008,4
-9.37328434,0.353838652,3.467798233,-0.009773556,-0.035734564,0.005192202,4
-9.21535778,0.521336257,3.635295868,0.006108473,-0.02351762,0.008857286,4
-9.311071396,0.411266387,3.678366661,0.031764057,0.016798299,0.016187452,4
-9.227322578,0.447158724,3.467798233,-0.008551862,0.035123717,-0.029015245,4
-9.205786705,0.394516647,3.525225878,-0.028098974,-0.007635591,-0.016798299,4
-9.169894218,0.27726832,3.599403381,0.001221695,-0.000305424,0.006413896,4
-9.212965012,0.231804699,3.568296671,0.004886778,0.016798299,0.008857286,4
-9.27278614,0.29401809,3.546761274,0.012216945,0.018019995,0.035734564,4
-9.210572243,0.339481711,3.498904943,0.004886778,-0.022295926,0.049173206,4
-9.258428574,0.420837671,3.565903902,0.006108473,-0.02107423,0.040621344,4
-9.277571678,0.490229547,3.53718996,0.025655584,0.014354911,0.02107423,4
-9.277571678,0.55005008,3.558725595,-0.009773556,-0.007635591,0.032069482,4
-9.165108681,0.547657311,3.553939819,-0.008551862,0.008246438,-0.00335966,4
-9.198608398,0.545264482,3.486940861,-0.023212196,-0.013744064,-0.009468133,4
-9.179466248,0.363409936,3.549154282,-0.018325418,-0.007635591,-0.015576605,4
-9.210572243,0.27726832,3.527618885,-0.032985751,-0.008857286,-0.007024744,4
-9.177073479,0.274875492,3.589832067,-0.052532863,-0.038177952,-0.005803049,4
-9.263215065,0.516550601,3.754936934,-0.02687728,-0.017409148,0.01007898,4
-9.258428574,0.487836719,3.501297712,-0.01343864,0.036345411,-0.019241689,4
-9.232108116,0.396909446,3.285943747,-0.032985751,0.014354911,-0.013133216,4
-9.325428009,0.593120933,3.515654564,-0.018325418,-0.005192202,-0.008246438,4
-9.222537041,0.483051062,3.513261795,0.039094225,-0.02107423,-0.005803049,4
-9.222537041,0.253340095,3.972683907,0.007330167,-0.030847786,-0.018019995,4
